Gender,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Contract,Monthly Charges,Churn,Tenure_group,Charges_per_tenure
Male,0,No,22,Yes,No,Fiber optic,Month-to-month,25,No,Medium,1.086956522
Male,0,No,42,Yes,No,DSL,Two year,99,No,Medium,2.302325581
Male,0,Yes,69,Yes,Yes,DSL,Two year,92,No,Loyal,1.314285714
Female,0,Yes,23,Yes,No,Fiber optic,Month-to-month,75,No,Medium,3.125
Male,0,No,19,Yes,Yes,Fiber optic,Month-to-month,74,Yes,Medium,3.7
Female,0,Yes,63,Yes,No,Fiber optic,Month-to-month,51,No,Loyal,0.796875
Male,0,Yes,68,Yes,No,Fiber optic,Month-to-month,73,No,Loyal,1.057971014
Male,0,No,1,Yes,No,DSL,Month-to-month,81,Yes,New,40.5
Female,0,No,18,No,No,DSL,Month-to-month,39,Yes,Medium,2.052631579
Female,0,No,71,No,Yes,Fiber optic,Month-to-month,58,No,Loyal,0.805555556
Female,0,Yes,15,Yes,No,Fiber optic,Month-to-month,20,No,Medium,1.25
Male,1,No,21,Yes,No,DSL,Month-to-month,97,Yes,Medium,4.409090909
Female,0,No,6,Yes,No,Fiber optic,One year,90,No,New,12.85714286
Male,1,No,69,No,Yes,Fiber optic,Month-to-month,30,No,Loyal,0.428571429
Male,0,Yes,68,No,No,DSL,Month-to-month,56,No,Loyal,0.811594203
Male,0,Yes,62,Yes,Yes,Fiber optic,Month-to-month,20,No,Loyal,0.317460317
Male,0,Yes,38,Yes,Yes,Fiber optic,Two year,79,No,Medium,2.025641026
Male,0,No,5,Yes,Yes,Fiber optic,One year,85,Yes,New,14.16666667
Male,1,No,3,Yes,Yes,DSL,Two year,95,Yes,New,23.75
Female,0,No,45,Yes,No,DSL,One year,116,No,Medium,2.52173913
Female,0,No,1,Yes,Yes,DSL,Month-to-month,21,Yes,New,10.5
Female,1,No,9,Yes,Yes,Fiber optic,One year,76,No,New,7.6
Female,0,No,20,Yes,Yes,Fiber optic,One year,70,No,Medium,3.333333333
Female,1,No,54,Yes,No,DSL,Two year,80,Yes,Loyal,1.454545455
Male,0,No,20,Yes,No,DSL,Month-to-month,20,No,Medium,0.952380952
Male,0,No,48,Yes,Yes,DSL,Two year,108,No,Medium,2.204081633
Male,1,No,54,No,No,Fiber optic,Month-to-month,25,No,Loyal,0.454545455
Female,0,No,1,Yes,Yes,DSL,Month-to-month,50,No,New,25
Male,0,No,48,Yes,Yes,Fiber optic,One year,20,No,Medium,0.408163265
Female,0,No,37,Yes,Yes,Fiber optic,Two year,72,No,Medium,1.894736842
Male,0,No,1,Yes,No,DSL,Month-to-month,19,No,New,9.5
Female,0,No,4,Yes,No,Fiber optic,Month-to-month,56,No,New,11.2
Female,0,Yes,33,Yes,No,DSL,Two year,24,No,Medium,0.705882353
Male,0,No,18,Yes,No,Fiber optic,Month-to-month,19,No,Medium,1
Male,0,No,4,Yes,Yes,DSL,One year,50,Yes,New,10
Male,0,Yes,56,Yes,Yes,Fiber optic,One year,21,No,Loyal,0.368421053
Female,0,No,17,Yes,No,DSL,Month-to-month,70,Yes,Medium,3.888888889
Male,0,No,50,Yes,Yes,Fiber optic,Month-to-month,90,No,Loyal,1.764705882
Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,20,No,Loyal,0.273972603
Male,0,No,10,Yes,No,Fiber optic,Month-to-month,75,No,New,6.818181818
Female,0,Yes,25,Yes,Yes,DSL,Two year,20,No,Medium,0.769230769
Female,0,Yes,20,Yes,No,DSL,One year,26,No,Medium,1.238095238
Male,0,No,14,Yes,No,Fiber optic,Month-to-month,86,Yes,Medium,5.733333333
Male,0,Yes,62,Yes,No,DSL,One year,56,No,Loyal,0.888888889
Male,0,Yes,8,No,No,DSL,Two year,26,Yes,New,2.888888889
Male,1,No,54,Yes,No,DSL,Two year,90,No,Loyal,1.636363636
Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,119,No,Loyal,1.919354839
Female,0,Yes,67,No,Yes,DSL,Two year,60,No,Loyal,0.882352941
Male,1,No,49,Yes,No,Fiber optic,One year,81,No,Loyal,1.62
Male,0,No,66,Yes,No,DSL,One year,92,No,Loyal,1.373134328
Male,0,No,47,Yes,No,DSL,Month-to-month,104,No,Medium,2.166666667
Male,0,No,21,No,No,DSL,Two year,36,No,Medium,1.636363636
Male,0,No,51,Yes,No,DSL,One year,99,No,Loyal,1.903846154
Female,1,No,22,Yes,Yes,Fiber optic,Month-to-month,82,No,Medium,3.565217391
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,21,No,New,5.25
Female,0,No,64,Yes,Yes,Fiber optic,One year,110,No,Loyal,1.692307692
Female,0,No,67,No,Yes,Fiber optic,Two year,53,No,Loyal,0.779411765
Male,0,No,72,Yes,Yes,DSL,Two year,25,No,Loyal,0.342465753
Male,0,Yes,37,Yes,No,DSL,Month-to-month,61,No,Medium,1.605263158
Female,1,No,37,Yes,Yes,DSL,One year,20,No,Medium,0.526315789
Male,1,No,41,Yes,Yes,DSL,Two year,98,Yes,Medium,2.333333333
Male,0,No,65,Yes,No,DSL,Month-to-month,104,No,Loyal,1.575757576
Male,0,No,47,Yes,No,Fiber optic,Month-to-month,20,No,Medium,0.416666667
Female,0,No,26,Yes,Yes,Fiber optic,Month-to-month,75,Yes,Medium,2.777777778
Male,0,No,9,Yes,No,DSL,Month-to-month,85,Yes,New,8.5
Female,0,Yes,60,Yes,Yes,DSL,Two year,81,No,Loyal,1.327868852
Male,1,No,1,Yes,No,DSL,Month-to-month,86,Yes,New,43
Female,0,No,62,No,Yes,Fiber optic,Month-to-month,44,No,Loyal,0.698412698
Female,0,No,6,Yes,No,Fiber optic,Month-to-month,69,Yes,New,9.857142857
Female,0,No,53,Yes,Yes,Fiber optic,Month-to-month,99,No,Loyal,1.833333333
Female,0,No,32,Yes,Yes,Fiber optic,Two year,76,No,Medium,2.303030303
Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,118,Yes,Loyal,1.735294118
Female,0,No,15,Yes,No,DSL,Month-to-month,25,Yes,Medium,1.5625
Male,0,No,49,No,Yes,Fiber optic,Two year,30,No,Loyal,0.6
Female,0,Yes,22,Yes,Yes,DSL,Two year,55,Yes,Medium,2.391304348
Male,0,No,64,Yes,Yes,Fiber optic,Month-to-month,105,No,Loyal,1.615384615
Male,0,No,21,Yes,Yes,DSL,One year,82,Yes,Medium,3.727272727
Female,1,No,12,Yes,No,DSL,Two year,98,Yes,New,7.538461538
Female,0,No,43,Yes,Yes,Fiber optic,Two year,94,No,Medium,2.136363636
Male,0,Yes,66,Yes,No,DSL,Two year,20,No,Loyal,0.298507463
Female,0,No,44,Yes,Yes,Fiber optic,Month-to-month,96,Yes,Medium,2.133333333
Female,1,No,17,Yes,Yes,Fiber optic,Two year,21,No,Medium,1.166666667
Female,0,No,1,Yes,No,DSL,Month-to-month,50,Yes,New,25
Male,1,No,51,Yes,No,DSL,Month-to-month,98,Yes,Loyal,1.884615385
Male,0,No,9,Yes,No,DSL,Month-to-month,20,Yes,New,2
Female,0,No,64,Yes,No,Fiber optic,Two year,100,Yes,Loyal,1.538461538
Male,0,No,8,Yes,Yes,Fiber optic,One year,75,No,New,8.333333333
Male,0,Yes,57,Yes,No,DSL,Month-to-month,74,No,Loyal,1.275862069
Female,0,No,59,Yes,No,Fiber optic,Month-to-month,69,No,Loyal,1.15
Male,0,No,64,Yes,No,DSL,Month-to-month,66,No,Loyal,1.015384615
Female,0,Yes,1,Yes,No,DSL,Two year,19,No,New,9.5
Female,0,Yes,72,Yes,No,DSL,Two year,86,No,Loyal,1.178082192
Male,0,No,1,Yes,No,DSL,Two year,80,Yes,New,40
Male,1,No,51,Yes,Yes,Fiber optic,One year,25,No,Loyal,0.480769231
Female,0,No,42,Yes,No,DSL,One year,84,Yes,Medium,1.953488372
Female,0,No,1,Yes,No,Fiber optic,Two year,20,No,New,10
Female,0,No,56,Yes,No,DSL,Month-to-month,103,No,Loyal,1.807017544
Male,0,No,39,Yes,Yes,Fiber optic,Month-to-month,106,No,Medium,2.65
Male,0,Yes,25,No,No,Fiber optic,Month-to-month,41,No,Medium,1.576923077
Male,1,Yes,71,Yes,No,DSL,One year,73,No,Loyal,1.013888889
Male,0,No,10,Yes,No,DSL,Month-to-month,46,No,New,4.181818182
Male,0,No,40,Yes,No,DSL,Two year,85,No,Medium,2.073170732
Male,0,Yes,68,Yes,Yes,Fiber optic,One year,24,No,Loyal,0.347826087
Male,0,Yes,61,Yes,No,DSL,One year,20,No,Loyal,0.322580645
Male,0,Yes,69,Yes,No,Fiber optic,Month-to-month,87,No,Loyal,1.242857143
Female,0,No,30,Yes,Yes,Fiber optic,One year,85,Yes,Medium,2.741935484
Male,0,No,1,Yes,Yes,DSL,Two year,46,Yes,New,23
Female,0,No,22,Yes,No,DSL,One year,19,No,Medium,0.826086957
Male,0,Yes,38,Yes,No,DSL,Month-to-month,95,No,Medium,2.435897436
Female,0,No,3,Yes,Yes,Fiber optic,Two year,75,Yes,New,18.75
Male,0,No,1,No,No,DSL,Month-to-month,35,Yes,New,17.5
Male,0,No,41,Yes,No,DSL,One year,90,No,Medium,2.142857143
Female,0,No,7,Yes,No,DSL,One year,50,No,New,6.25
Female,0,Yes,68,Yes,No,DSL,Two year,104,No,Loyal,1.507246377
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,64,No,New,10.66666667
Male,0,Yes,41,Yes,Yes,Fiber optic,Month-to-month,103,Yes,Medium,2.452380952
Female,0,Yes,35,Yes,No,DSL,One year,26,No,Medium,0.722222222
Male,0,No,19,Yes,No,DSL,Month-to-month,86,Yes,Medium,4.3
Male,0,Yes,69,Yes,Yes,Fiber optic,Month-to-month,79,No,Loyal,1.128571429
Male,0,Yes,45,Yes,Yes,Fiber optic,Month-to-month,74,No,Medium,1.608695652
Male,0,Yes,67,Yes,Yes,Fiber optic,Two year,68,No,Loyal,1
Female,0,Yes,61,Yes,Yes,Fiber optic,Two year,79,No,Loyal,1.274193548
Male,0,No,24,Yes,Yes,DSL,One year,85,No,Medium,3.4
Female,0,No,22,Yes,Yes,Fiber optic,One year,69,Yes,Medium,3
Female,0,No,63,Yes,No,DSL,Two year,81,No,Loyal,1.265625
Female,0,No,1,No,No,DSL,Month-to-month,36,Yes,New,18
Female,0,No,24,Yes,No,DSL,Two year,104,No,Medium,4.16
Female,0,No,39,Yes,No,DSL,One year,96,Yes,Medium,2.4
Male,0,Yes,63,Yes,Yes,Fiber optic,One year,91,No,Loyal,1.421875
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,51,No,New,25.5
Female,0,Yes,26,No,Yes,DSL,Two year,30,No,Medium,1.111111111
Male,0,No,41,No,Yes,DSL,Two year,51,No,Medium,1.214285714
Male,0,No,22,Yes,Yes,DSL,Month-to-month,20,No,Medium,0.869565217
Male,0,Yes,35,Yes,Yes,Fiber optic,Month-to-month,90,No,Medium,2.5
Male,0,Yes,37,Yes,Yes,Fiber optic,Two year,20,No,Medium,0.526315789
Female,0,No,55,Yes,No,Fiber optic,Month-to-month,104,No,Loyal,1.857142857
Female,0,No,38,Yes,Yes,Fiber optic,Month-to-month,66,No,Medium,1.692307692
Female,0,Yes,32,No,Yes,Fiber optic,One year,35,No,Medium,1.060606061
Female,0,Yes,14,Yes,No,DSL,Month-to-month,86,No,Medium,5.733333333
Male,0,Yes,62,Yes,No,Fiber optic,Month-to-month,104,No,Loyal,1.650793651
Female,0,No,14,Yes,Yes,DSL,Two year,86,Yes,Medium,5.733333333
Male,0,Yes,29,Yes,No,DSL,One year,89,Yes,Medium,2.966666667
Male,0,No,54,Yes,Yes,Fiber optic,One year,90,No,Loyal,1.636363636
Female,0,Yes,71,Yes,No,Fiber optic,One year,95,No,Loyal,1.319444444
Male,0,No,47,Yes,No,Fiber optic,Month-to-month,95,No,Medium,1.979166667
Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,95,Yes,New,31.66666667
Female,0,Yes,45,No,No,DSL,Two year,51,No,Medium,1.108695652
Male,0,No,70,Yes,Yes,DSL,Two year,76,No,Loyal,1.070422535
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,20,Yes,New,4
Male,0,Yes,33,Yes,No,DSL,Month-to-month,82,No,Medium,2.411764706
Male,1,Yes,20,Yes,No,DSL,Month-to-month,94,No,Medium,4.476190476
Male,0,Yes,56,Yes,No,DSL,One year,24,No,Loyal,0.421052632
Female,0,No,12,Yes,No,DSL,Month-to-month,100,Yes,New,7.692307692
Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,20,No,New,10
Female,1,No,38,Yes,Yes,Fiber optic,One year,57,Yes,Medium,1.461538462
Female,0,Yes,12,Yes,No,Fiber optic,Month-to-month,58,No,New,4.461538462
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,20,Yes,New,10
Male,0,No,28,Yes,No,DSL,Two year,18,No,Medium,0.620689655
Female,0,Yes,43,Yes,No,Fiber optic,One year,50,No,Medium,1.136363636
Female,0,No,61,Yes,Yes,DSL,Two year,107,Yes,Loyal,1.725806452
Male,0,No,16,Yes,No,Fiber optic,Two year,55,No,Medium,3.235294118
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,70,Yes,New,6.363636364
Male,0,Yes,63,Yes,No,DSL,One year,80,No,Loyal,1.25
Male,0,No,62,Yes,No,Fiber optic,Two year,24,No,Loyal,0.380952381
Male,0,No,46,No,Yes,Fiber optic,One year,40,No,Medium,0.85106383
Male,0,Yes,1,Yes,Yes,Fiber optic,Two year,20,No,New,10
Female,0,Yes,9,Yes,No,DSL,Month-to-month,55,No,New,5.5
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,96,Yes,New,32
Male,0,Yes,35,Yes,Yes,Fiber optic,One year,69,No,Medium,1.916666667
Male,0,Yes,69,Yes,No,DSL,Month-to-month,82,No,Loyal,1.171428571
Male,0,No,33,Yes,No,DSL,Month-to-month,80,No,Medium,2.352941176
Female,0,No,46,Yes,Yes,Fiber optic,Month-to-month,21,No,Medium,0.446808511
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,76,No,New,38
Female,0,Yes,65,Yes,No,DSL,One year,26,No,Loyal,0.393939394
Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,59,No,Medium,3.6875
Male,0,No,7,Yes,Yes,DSL,Month-to-month,69,No,New,8.625
Male,0,No,19,Yes,No,DSL,Month-to-month,78,Yes,Medium,3.9
Male,0,Yes,25,Yes,No,Fiber optic,Month-to-month,76,No,Medium,2.923076923
Male,0,No,38,Yes,No,Fiber optic,Month-to-month,70,No,Medium,1.794871795
Female,0,No,53,Yes,No,DSL,Two year,19,No,Loyal,0.351851852
Female,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,69,Yes,New,34.5
Male,0,Yes,52,Yes,Yes,Fiber optic,Month-to-month,21,No,Loyal,0.396226415
Female,0,No,43,Yes,No,DSL,Month-to-month,79,No,Medium,1.795454545
Male,0,Yes,23,Yes,No,Fiber optic,One year,54,No,Medium,2.25
Female,0,No,2,Yes,Yes,Fiber optic,Two year,81,Yes,New,27
Female,0,No,34,Yes,No,Fiber optic,One year,50,No,Medium,1.428571429
Male,0,Yes,6,Yes,Yes,Fiber optic,One year,45,Yes,New,6.428571429
Male,0,No,26,Yes,No,DSL,Two year,52,No,Medium,1.925925926
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,45,No,New,15
Female,0,Yes,11,Yes,No,DSL,Month-to-month,20,No,New,1.666666667
Male,0,No,1,Yes,No,DSL,Month-to-month,50,Yes,New,25
Male,0,No,53,Yes,Yes,Fiber optic,Month-to-month,98,No,Loyal,1.814814815
Male,0,No,14,Yes,Yes,DSL,Two year,76,No,Medium,5.066666667
Female,1,No,22,Yes,Yes,Fiber optic,Month-to-month,26,No,Medium,1.130434783
Male,0,No,64,Yes,No,DSL,Two year,84,No,Loyal,1.292307692
Female,0,No,62,Yes,No,DSL,Two year,72,No,Loyal,1.142857143
Male,0,No,36,Yes,Yes,Fiber optic,Month-to-month,65,Yes,Medium,1.756756757
Male,0,No,4,Yes,No,Fiber optic,Two year,81,Yes,New,16.2
Male,0,Yes,38,Yes,Yes,Fiber optic,Month-to-month,85,No,Medium,2.179487179
Male,0,No,32,Yes,Yes,DSL,Two year,86,No,Medium,2.606060606
Female,0,Yes,61,No,No,DSL,Two year,51,No,Loyal,0.822580645
Female,0,No,70,Yes,No,Fiber optic,Month-to-month,26,No,Loyal,0.366197183
Male,1,No,31,Yes,No,DSL,Two year,89,No,Medium,2.78125
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,19,Yes,New,1.9
Female,0,No,66,Yes,No,DSL,Two year,90,No,Loyal,1.343283582
Female,0,No,10,Yes,No,DSL,Month-to-month,20,No,New,1.818181818
Female,0,Yes,30,Yes,No,Fiber optic,Month-to-month,64,No,Medium,2.064516129
Male,0,Yes,5,Yes,Yes,Fiber optic,Month-to-month,90,No,New,15
Male,0,Yes,54,Yes,Yes,Fiber optic,Month-to-month,24,No,Loyal,0.436363636
Male,0,No,59,No,No,DSL,Month-to-month,41,Yes,Loyal,0.683333333
Male,0,Yes,40,Yes,No,DSL,One year,25,No,Medium,0.609756098
Male,0,No,35,Yes,No,DSL,Two year,109,No,Medium,3.027777778
Female,0,No,12,Yes,No,DSL,One year,62,Yes,New,4.769230769
Male,0,No,42,Yes,Yes,Fiber optic,Month-to-month,95,Yes,Medium,2.209302326
Female,0,No,72,Yes,Yes,DSL,Two year,108,No,Loyal,1.479452055
Male,0,Yes,63,No,No,DSL,Month-to-month,39,No,Loyal,0.609375
Male,0,No,4,Yes,No,DSL,Month-to-month,20,No,New,4
Female,1,Yes,68,No,No,DSL,Two year,53,No,Loyal,0.768115942
Male,0,No,32,Yes,No,Fiber optic,One year,65,No,Medium,1.96969697
Male,0,Yes,5,Yes,Yes,DSL,One year,80,Yes,New,13.33333333
Female,0,No,72,Yes,No,DSL,Month-to-month,109,No,Loyal,1.493150685
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,76,Yes,New,38
Female,1,No,1,Yes,No,DSL,One year,56,Yes,New,28
Female,0,Yes,71,Yes,Yes,Fiber optic,One year,91,No,Loyal,1.263888889
Female,0,No,13,No,No,DSL,One year,24,Yes,Medium,1.714285714
Female,0,No,41,Yes,Yes,Fiber optic,Two year,81,No,Medium,1.928571429
Male,1,No,30,Yes,Yes,Fiber optic,Month-to-month,75,No,Medium,2.419354839
Female,0,No,1,Yes,Yes,DSL,Two year,69,Yes,New,34.5
Female,0,Yes,22,No,No,DSL,Month-to-month,49,No,Medium,2.130434783
Male,0,Yes,1,Yes,Yes,DSL,Two year,20,No,New,10
Female,0,No,10,Yes,Yes,Fiber optic,Two year,78,No,New,7.090909091
Female,0,No,19,No,Yes,Fiber optic,Two year,45,Yes,Medium,2.25
Male,0,Yes,27,Yes,Yes,Fiber optic,One year,56,No,Medium,2
Female,0,No,14,Yes,No,DSL,Month-to-month,70,No,Medium,4.666666667
Male,0,No,59,Yes,No,DSL,One year,114,No,Loyal,1.9
Male,0,No,2,Yes,Yes,Fiber optic,Two year,76,Yes,New,25.33333333
Male,0,Yes,12,Yes,No,DSL,One year,21,No,New,1.615384615
Male,0,No,4,Yes,Yes,DSL,One year,46,No,New,9.2
Male,1,No,65,Yes,No,Fiber optic,Month-to-month,110,No,Loyal,1.666666667
Male,0,Yes,2,Yes,No,Fiber optic,Two year,97,No,New,32.33333333
Female,1,No,71,Yes,Yes,Fiber optic,Month-to-month,106,No,Loyal,1.472222222
Female,1,No,30,Yes,Yes,DSL,Two year,92,Yes,Medium,2.967741935
Female,0,No,29,Yes,No,DSL,One year,75,No,Medium,2.5
Female,0,Yes,5,Yes,No,DSL,Two year,99,Yes,New,16.5
Female,0,No,17,Yes,Yes,Fiber optic,Month-to-month,93,No,Medium,5.166666667
Female,0,Yes,61,Yes,Yes,DSL,One year,24,No,Loyal,0.387096774
Female,0,Yes,16,Yes,Yes,Fiber optic,Month-to-month,89,Yes,Medium,5.235294118
Male,0,Yes,47,Yes,Yes,Fiber optic,One year,20,No,Medium,0.416666667
Male,0,No,37,Yes,No,DSL,Two year,79,No,Medium,2.078947368
Male,0,No,8,No,No,DSL,One year,25,No,New,2.777777778
Female,0,Yes,64,No,Yes,DSL,Two year,55,No,Loyal,0.846153846
Female,0,Yes,40,Yes,No,DSL,Two year,25,No,Medium,0.609756098
Female,0,No,10,Yes,No,DSL,One year,21,No,New,1.909090909
Female,0,No,9,Yes,No,DSL,One year,76,Yes,New,7.6
Female,1,No,53,Yes,No,DSL,Two year,94,No,Loyal,1.740740741
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,21,No,New,10.5
Male,0,No,13,Yes,Yes,DSL,One year,20,No,Medium,1.428571429
Female,0,No,34,Yes,No,DSL,Month-to-month,55,No,Medium,1.571428571
Male,0,Yes,21,Yes,No,DSL,Two year,25,No,Medium,1.136363636
Male,0,Yes,0,Yes,No,DSL,Month-to-month,20,No,,20
Female,0,No,25,Yes,No,DSL,Two year,76,No,Medium,2.923076923
Male,0,Yes,1,Yes,No,DSL,Month-to-month,70,No,New,35
Female,1,No,2,Yes,No,DSL,Two year,75,Yes,New,25
Female,0,Yes,47,Yes,No,DSL,Two year,21,No,Medium,0.4375
Female,1,No,31,Yes,Yes,Fiber optic,Month-to-month,100,Yes,Medium,3.125
Female,0,Yes,0,Yes,No,Fiber optic,Month-to-month,20,No,,20
Male,0,No,47,Yes,Yes,Fiber optic,Month-to-month,20,No,Medium,0.416666667
Male,0,No,1,Yes,No,DSL,One year,21,No,New,10.5
Male,0,No,9,No,No,DSL,Month-to-month,35,Yes,New,3.5
Male,0,No,4,No,Yes,DSL,One year,30,No,New,6
Male,1,No,19,Yes,Yes,Fiber optic,Month-to-month,87,No,Medium,4.35
Male,0,No,43,Yes,Yes,Fiber optic,One year,75,Yes,Medium,1.704545455
Female,0,Yes,43,Yes,No,DSL,One year,75,No,Medium,1.704545455
Male,0,Yes,18,Yes,Yes,Fiber optic,One year,46,No,Medium,2.421052632
Female,1,No,39,Yes,No,DSL,Month-to-month,100,No,Medium,2.5
Male,1,No,11,Yes,No,DSL,Two year,111,No,New,9.25
Male,0,No,1,No,Yes,Fiber optic,One year,36,Yes,New,18
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,69,Yes,New,34.5
Female,0,No,43,No,Yes,Fiber optic,Month-to-month,34,No,Medium,0.772727273
Male,0,Yes,12,Yes,Yes,Fiber optic,Month-to-month,26,No,New,2
Male,0,Yes,52,Yes,No,DSL,Month-to-month,85,No,Loyal,1.603773585
Male,0,No,71,Yes,No,Fiber optic,Two year,83,No,Loyal,1.152777778
Female,0,No,71,Yes,No,DSL,One year,109,No,Loyal,1.513888889
Male,0,No,30,Yes,No,DSL,Month-to-month,94,No,Medium,3.032258065
Female,0,Yes,39,Yes,No,DSL,Month-to-month,24,No,Medium,0.6
Female,0,Yes,3,Yes,No,Fiber optic,Month-to-month,55,Yes,New,13.75
Male,0,Yes,68,Yes,No,Fiber optic,Month-to-month,76,Yes,Loyal,1.101449275
Female,0,Yes,41,Yes,Yes,DSL,One year,19,No,Medium,0.452380952
Female,0,No,8,Yes,Yes,DSL,Month-to-month,87,Yes,New,9.666666667
Female,0,No,72,Yes,No,DSL,Two year,24,No,Loyal,0.328767123
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,80,Yes,New,7.272727273
Male,0,Yes,12,Yes,Yes,Fiber optic,Month-to-month,54,Yes,New,4.153846154
Female,1,No,17,Yes,No,DSL,Two year,85,Yes,Medium,4.722222222
Female,0,Yes,68,Yes,No,DSL,One year,78,No,Loyal,1.130434783
Female,0,No,57,Yes,No,DSL,One year,104,Yes,Loyal,1.793103448
Female,1,No,37,Yes,Yes,Fiber optic,One year,107,Yes,Medium,2.815789474
Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,49,Yes,New,24.5
Female,0,No,53,Yes,No,DSL,Two year,107,Yes,Loyal,1.981481481
Female,0,No,34,Yes,Yes,DSL,Month-to-month,80,No,Medium,2.285714286
Female,0,No,49,Yes,Yes,DSL,One year,60,Yes,Loyal,1.2
Female,0,No,70,Yes,Yes,Fiber optic,Two year,86,No,Loyal,1.211267606
Male,1,No,67,Yes,Yes,Fiber optic,Two year,65,No,Loyal,0.955882353
Female,0,No,51,Yes,No,DSL,Month-to-month,25,No,Loyal,0.480769231
Female,0,No,3,Yes,No,DSL,Month-to-month,70,No,New,17.5
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,71,No,New,35.5
Male,0,Yes,56,Yes,Yes,Fiber optic,Month-to-month,76,No,Loyal,1.333333333
Male,0,No,12,Yes,No,Fiber optic,Month-to-month,113,Yes,New,8.692307692
Male,0,Yes,27,Yes,Yes,DSL,One year,101,No,Medium,3.607142857
Female,0,Yes,58,Yes,No,Fiber optic,Month-to-month,105,No,Loyal,1.779661017
Female,0,No,6,Yes,Yes,DSL,Month-to-month,20,No,New,2.857142857
Female,0,Yes,64,Yes,Yes,Fiber optic,Two year,24,No,Loyal,0.369230769
Female,0,Yes,16,Yes,No,Fiber optic,Month-to-month,80,No,Medium,4.705882353
Female,0,Yes,44,Yes,No,DSL,Month-to-month,94,No,Medium,2.088888889
Male,0,Yes,16,Yes,No,DSL,One year,20,No,Medium,1.176470588
Male,0,No,44,Yes,No,DSL,Two year,20,No,Medium,0.444444444
Male,1,No,30,Yes,No,DSL,One year,102,No,Medium,3.290322581
Male,0,No,25,Yes,No,DSL,Month-to-month,79,No,Medium,3.038461538
Female,0,No,14,Yes,No,Fiber optic,Month-to-month,71,Yes,Medium,4.733333333
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,51,Yes,New,10.2
Female,0,No,42,Yes,Yes,Fiber optic,Month-to-month,99,No,Medium,2.302325581
Male,0,No,19,Yes,No,DSL,Month-to-month,85,No,Medium,4.25
Male,1,Yes,7,Yes,No,DSL,Two year,46,No,New,5.75
Female,0,Yes,10,Yes,Yes,Fiber optic,One year,66,No,New,6
Female,0,No,15,Yes,No,DSL,Month-to-month,102,No,Medium,6.375
Male,0,No,12,Yes,No,DSL,One year,107,Yes,New,8.230769231
Female,0,Yes,12,Yes,No,Fiber optic,Month-to-month,19,Yes,New,1.461538462
Female,0,No,8,Yes,No,DSL,Two year,19,No,New,2.111111111
Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,20,No,New,1.818181818
Male,1,No,55,Yes,Yes,Fiber optic,Month-to-month,74,No,Loyal,1.321428571
Female,0,No,69,Yes,Yes,Fiber optic,Month-to-month,82,No,Loyal,1.171428571
Female,0,No,16,Yes,No,DSL,Month-to-month,20,No,Medium,1.176470588
Male,0,No,51,No,Yes,Fiber optic,Two year,30,No,Loyal,0.576923077
Female,0,No,71,Yes,No,DSL,Two year,90,No,Loyal,1.25
Female,0,No,54,Yes,No,DSL,Month-to-month,70,Yes,Loyal,1.272727273
Male,0,No,1,Yes,Yes,DSL,Month-to-month,49,No,New,24.5
Female,0,No,26,Yes,No,DSL,Two year,55,No,Medium,2.037037037
Female,0,No,8,Yes,No,DSL,Month-to-month,20,Yes,New,2.222222222
Female,1,No,5,Yes,No,DSL,Month-to-month,74,Yes,New,12.33333333
Female,0,Yes,69,No,No,DSL,Month-to-month,55,No,Loyal,0.785714286
Male,1,No,46,Yes,Yes,Fiber optic,One year,99,No,Medium,2.106382979
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,96,Yes,Medium,2.042553191
Male,0,No,9,Yes,Yes,DSL,Two year,96,No,New,9.6
Female,0,No,53,Yes,No,DSL,Month-to-month,112,No,Loyal,2.074074074
Female,0,No,41,No,No,DSL,One year,40,No,Medium,0.952380952
